"ENSG","cluster_membership","benign.mut","pathogenic.mut"
"ENSG00000181903",2,0,0
"ENSG00000181915",1,0,0
"ENSG00000181915",2,0,0
"ENSG00000181915",3,0,0
"ENSG00000181915",4,0,0
"ENSG00000181915",5,0,0
"ENSG00000181927",1,0,0
"ENSG00000181927",2,0,0
"ENSG00000181929",1,0,0
"ENSG00000181929",2,0,0
"ENSG00000181935",1,0,0
"ENSG00000181935",2,0,0
"ENSG00000181938",1,1,0
"ENSG00000181938",2,0,0
"ENSG00000181939",1,0,0
"ENSG00000181939",2,0,0
"ENSG00000181939",3,0,0
"ENSG00000181958",1,0,0
"ENSG00000181958",2,0,0
"ENSG00000181961",1,0,0
"ENSG00000181961",2,0,0
"ENSG00000181963",1,0,0
"ENSG00000181963",2,0,0
"ENSG00000182004",1,0,1
"ENSG00000182004",2,0,0
"ENSG00000182004",3,0,0
"ENSG00000182050",1,0,0
"ENSG00000182050",2,0,0
"ENSG00000182070",1,0,0
"ENSG00000182070",2,0,0
"ENSG00000182083",1,0,0
"ENSG00000182083",2,0,0
"ENSG00000182093",1,0,0
"ENSG00000182093",2,0,0
"ENSG00000182107",1,0,0
"ENSG00000182107",2,0,0
"ENSG00000182107",3,0,0
"ENSG00000182107",4,0,0
"ENSG00000182107",5,0,0
"ENSG00000182107",6,0,0
"ENSG00000182107",7,0,0
"ENSG00000182117",1,1,0
"ENSG00000182117",2,1,0
"ENSG00000182132",1,0,0
"ENSG00000182132",2,0,0
"ENSG00000182132",3,0,0
"ENSG00000182132",4,0,0
"ENSG00000182132",5,0,0
"ENSG00000182149",1,0,0
"ENSG00000182149",2,0,0
"ENSG00000182150",1,0,0
"ENSG00000182150",2,2,0
"ENSG00000182150",3,0,0
"ENSG00000182150",4,0,1
"ENSG00000182150",5,0,0
"ENSG00000182150",6,0,0
"ENSG00000182150",7,0,0
"ENSG00000182150",8,0,0
"ENSG00000182150",9,0,0
"ENSG00000182150",10,0,0
"ENSG00000182154",1,0,0
"ENSG00000182154",2,0,0
"ENSG00000182154",3,0,0
"ENSG00000182154",4,0,0
"ENSG00000182170",1,0,0
"ENSG00000182170",2,0,0
"ENSG00000182170",3,0,0
"ENSG00000182170",4,0,0
"ENSG00000182170",5,0,0
"ENSG00000182170",6,0,0
"ENSG00000182170",7,0,0
"ENSG00000182175",1,0,0
"ENSG00000182175",2,0,0
"ENSG00000182175",3,0,0
"ENSG00000182175",4,0,0
"ENSG00000182175",5,0,0
"ENSG00000182175",6,0,0
"ENSG00000182175",7,0,0
"ENSG00000182185",1,2,1
"ENSG00000182185",2,0,0
"ENSG00000182187",1,1,0
"ENSG00000182187",2,0,0
"ENSG00000182187",3,0,0
"ENSG00000182187",4,2,0
"ENSG00000182197",1,10,21
"ENSG00000182197",2,2,13
"ENSG00000182197",3,3,7
"ENSG00000182197",4,3,2
"ENSG00000182197",5,5,0
"ENSG00000182199",1,0,0
"ENSG00000182199",2,0,0
"ENSG00000182199",3,0,0
"ENSG00000182208",1,0,0
"ENSG00000182208",2,0,0
"ENSG00000182224",1,0,0
"ENSG00000182224",2,0,0
"ENSG00000182224",3,0,0
"ENSG00000182224",4,0,0
"ENSG00000182224",5,0,0
"ENSG00000182224",6,0,0
"ENSG00000182240",1,0,0
"ENSG00000182240",2,0,0
"ENSG00000182240",3,0,0
"ENSG00000182240",4,0,0
"ENSG00000182240",5,0,0
"ENSG00000182240",6,0,0
"ENSG00000182240",7,0,0
"ENSG00000182240",8,0,0
"ENSG00000182247",1,0,0
"ENSG00000182247",2,0,0
"ENSG00000182247",3,0,0
"ENSG00000182247",4,0,0
"ENSG00000182247",5,0,0
"ENSG00000182247",6,0,0
"ENSG00000182247",7,0,0
"ENSG00000182256",1,0,0
"ENSG00000182256",2,0,0
"ENSG00000182256",3,0,0
"ENSG00000182256",4,1,0
"ENSG00000182256",5,0,0
"ENSG00000182264",1,0,0
"ENSG00000182264",2,0,0
"ENSG00000182264",3,0,0
"ENSG00000182271",1,0,0
"ENSG00000182271",2,0,0
"ENSG00000182271",3,0,0
"ENSG00000182271",4,0,0
"ENSG00000182271",5,0,0
"ENSG00000182271",6,0,0
"ENSG00000182315",1,0,0
"ENSG00000182315",2,0,0
"ENSG00000182315",3,0,0
"ENSG00000182315",4,0,0
"ENSG00000182315",5,0,0
"ENSG00000182315",6,0,0
"ENSG00000182315",7,0,0
"ENSG00000182324",1,0,0
"ENSG00000182324",2,0,0
"ENSG00000182324",3,0,0
"ENSG00000182324",4,0,0
"ENSG00000182324",5,0,0
"ENSG00000182324",6,0,0
"ENSG00000182324",7,0,0
"ENSG00000182327",1,0,0
"ENSG00000182327",2,0,0
"ENSG00000182333",1,0,0
"ENSG00000182333",2,0,0
"ENSG00000182334",1,0,0
"ENSG00000182334",2,0,0
"ENSG00000182359",1,0,0
"ENSG00000182359",2,0,0
"ENSG00000182359",3,0,0
"ENSG00000182359",4,0,0
"ENSG00000182359",5,0,0
"ENSG00000182359",6,0,0
"ENSG00000182359",7,0,0
"ENSG00000182359",8,0,0
"ENSG00000182359",9,0,0
"ENSG00000182359",10,0,0
"ENSG00000182359",11,0,0
"ENSG00000182359",12,0,0
"ENSG00000182359",13,0,0
"ENSG00000182359",14,0,0
"ENSG00000182359",15,0,0
"ENSG00000182362",1,0,0
"ENSG00000182362",2,0,0
"ENSG00000182362",3,0,0
"ENSG00000182362",4,0,0
"ENSG00000182362",5,0,0
"ENSG00000182362",6,0,0
"ENSG00000182362",7,0,0
"ENSG00000182362",8,0,0
"ENSG00000182372",1,6,2
"ENSG00000182372",2,9,1
"ENSG00000182372",3,4,7
"ENSG00000182372",4,4,1
"ENSG00000182372",5,6,4
"ENSG00000182372",6,2,7
"ENSG00000182372",7,7,4
"ENSG00000182372",8,0,3
"ENSG00000182400",1,0,0
"ENSG00000182400",2,1,0
"ENSG00000182400",3,0,0
"ENSG00000182400",4,0,0
"ENSG00000182400",5,0,0
"ENSG00000182400",6,0,0
"ENSG00000182405",1,0,0
"ENSG00000182405",2,0,0
"ENSG00000182405",3,0,0
"ENSG00000182405",4,0,0
"ENSG00000182405",5,0,0
"ENSG00000182405",6,0,0
"ENSG00000182405",7,0,0
"ENSG00000182405",8,0,0
"ENSG00000182405",9,0,0
"ENSG00000182446",1,0,0
"ENSG00000182446",2,0,0
"ENSG00000182446",3,0,0
"ENSG00000182446",4,0,0
"ENSG00000182446",5,0,0
"ENSG00000182446",6,0,0
"ENSG00000182446",7,0,0
"ENSG00000182473",1,0,0
"ENSG00000182473",2,0,0
"ENSG00000182473",3,0,0
"ENSG00000182473",4,0,0
"ENSG00000182473",5,0,0
"ENSG00000182473",6,0,0
"ENSG00000182473",7,0,0
"ENSG00000182473",8,0,0
"ENSG00000182512",1,1,5
"ENSG00000182512",2,0,1
"ENSG00000182533",1,17,13
"ENSG00000182533",2,7,0
"ENSG00000182544",1,0,0
"ENSG00000182544",2,0,0
"ENSG00000182551",1,0,0
"ENSG00000182551",2,0,0
"ENSG00000182551",3,0,0
"ENSG00000182551",4,0,0
"ENSG00000182551",5,0,0
"ENSG00000182551",6,0,0
"ENSG00000182552",1,0,0
"ENSG00000182552",2,0,0
"ENSG00000182557",1,0,0
"ENSG00000182557",2,0,0
"ENSG00000182557",3,0,0
"ENSG00000182566",1,0,0
"ENSG00000182566",2,0,0
"ENSG00000182566",3,0,0
"ENSG00000182566",4,0,0
"ENSG00000182566",5,0,0
"ENSG00000182566",6,0,0
"ENSG00000182572",1,0,0
"ENSG00000182572",2,0,0
"ENSG00000182572",3,0,2
"ENSG00000182584",1,0,0
"ENSG00000182584",2,0,0
"ENSG00000182584",3,0,0
"ENSG00000182585",1,0,0
"ENSG00000182585",2,0,0
"ENSG00000182585",3,0,0
"ENSG00000182585",4,0,0
"ENSG00000182585",5,0,0
"ENSG00000182585",6,0,0
"ENSG00000182585",7,0,0
"ENSG00000182585",8,0,0
"ENSG00000182591",1,0,0
"ENSG00000182591",2,0,0
"ENSG00000182591",3,0,0
"ENSG00000182611",1,0,0
"ENSG00000182611",2,0,0
"ENSG00000182613",1,0,0
"ENSG00000182613",2,0,0
"ENSG00000182628",1,0,0
"ENSG00000182628",2,0,0
"ENSG00000182628",3,0,0
"ENSG00000182628",4,0,0
"ENSG00000182628",5,0,0
"ENSG00000182631",1,0,0
"ENSG00000182631",2,0,0
"ENSG00000182631",3,0,0
"ENSG00000182636",1,0,0
"ENSG00000182636",2,0,0
"ENSG00000182636",3,0,1
"ENSG00000182636",4,0,0
"ENSG00000182636",5,0,0
"ENSG00000182636",6,0,1
"ENSG00000182652",1,0,0
"ENSG00000182652",2,0,0
"ENSG00000182667",1,1,0
"ENSG00000182667",2,0,0
"ENSG00000182667",3,0,0
"ENSG00000182667",4,0,0
"ENSG00000182667",5,0,0
"ENSG00000182667",6,0,0
"ENSG00000182667",7,0,0
"ENSG00000182676",1,0,0
"ENSG00000182676",2,0,0
"ENSG00000182676",3,0,0
"ENSG00000182676",4,0,0
"ENSG00000182687",1,0,0
"ENSG00000182687",2,0,0
"ENSG00000182687",3,0,0
"ENSG00000182687",4,0,0
"ENSG00000182687",5,0,0
"ENSG00000182687",6,0,0
"ENSG00000182687",7,0,0
"ENSG00000182687",8,0,0
"ENSG00000182704",1,0,0
"ENSG00000182704",2,0,0
"ENSG00000182704",3,0,0
"ENSG00000182704",4,0,0
"ENSG00000182704",5,0,0
"ENSG00000182704",6,0,0
"ENSG00000182704",7,0,0
"ENSG00000182704",8,0,0
"ENSG00000182704",9,0,0
"ENSG00000182718",1,0,0
"ENSG00000182718",2,0,0
"ENSG00000182718",3,0,0
"ENSG00000182718",4,0,0
"ENSG00000182718",5,0,0
"ENSG00000182718",6,0,0
"ENSG00000182718",7,0,0
"ENSG00000182718",8,0,0
"ENSG00000182718",9,0,0
"ENSG00000182718",10,0,0
"ENSG00000182742",1,0,0
"ENSG00000182742",2,0,0
"ENSG00000182747",1,0,0
"ENSG00000182747",2,0,0
"ENSG00000182749",1,0,0
"ENSG00000182749",2,0,0
"ENSG00000182749",3,0,0
"ENSG00000182749",4,0,0
"ENSG00000182749",5,0,0
"ENSG00000182749",6,0,0
"ENSG00000182749",7,0,0
"ENSG00000182749",8,0,0
"ENSG00000182782",1,0,0
"ENSG00000182782",2,0,0
"ENSG00000182782",3,0,0
"ENSG00000182782",4,0,0
"ENSG00000182782",5,0,0
"ENSG00000182782",6,0,0
"ENSG00000182782",7,0,0
"ENSG00000182782",8,0,0
"ENSG00000182783",1,0,0
"ENSG00000182783",2,0,0
"ENSG00000182793",1,0,0
"ENSG00000182793",2,0,0
"ENSG00000182793",3,0,0
"ENSG00000182793",4,0,0
"ENSG00000182793",5,0,0
"ENSG00000182793",6,0,0
"ENSG00000182793",7,0,0
"ENSG00000182816",1,0,0
"ENSG00000182816",2,0,0
"ENSG00000182816",3,0,0
"ENSG00000182836",1,0,0
"ENSG00000182836",2,0,0
"ENSG00000182836",3,0,0
"ENSG00000182836",4,0,0
"ENSG00000182836",5,0,0
"ENSG00000182836",6,0,0
"ENSG00000182836",7,0,0
"ENSG00000182836",8,0,0
"ENSG00000182836",9,0,0
"ENSG00000182853",1,0,0
"ENSG00000182853",2,0,0
"ENSG00000182853",3,0,0
"ENSG00000182853",4,0,0
"ENSG00000182853",5,0,0
"ENSG00000182853",6,0,0
"ENSG00000182853",7,0,0
"ENSG00000182854",1,0,0
"ENSG00000182854",2,0,0
"ENSG00000182858",1,0,7
"ENSG00000182858",2,0,2
"ENSG00000182858",3,0,4
"ENSG00000182858",4,0,1
"ENSG00000182870",1,0,0
"ENSG00000182870",2,0,0
"ENSG00000182870",3,0,0
"ENSG00000182870",4,0,0
"ENSG00000182870",5,0,0
"ENSG00000182870",6,0,0
"ENSG00000182870",7,0,0
"ENSG00000182870",8,0,0
"ENSG00000182870",9,0,0
"ENSG00000182870",10,0,0
"ENSG00000182899",1,2,0
"ENSG00000182899",2,1,0
"ENSG00000182901",1,0,0
"ENSG00000182901",2,0,0
"ENSG00000182901",3,0,0
"ENSG00000182901",4,0,0
"ENSG00000182901",5,0,0
"ENSG00000182901",6,0,0
"ENSG00000182901",7,0,0
"ENSG00000182901",8,0,0
"ENSG00000182901",9,0,0
"ENSG00000182902",1,0,0
"ENSG00000182902",2,0,0
"ENSG00000182902",3,0,0
"ENSG00000182902",4,0,0
"ENSG00000182902",5,0,0
"ENSG00000182902",6,0,0
"ENSG00000182919",1,0,0
"ENSG00000182919",2,0,0
"ENSG00000182919",3,0,0
"ENSG00000182919",4,0,0
"ENSG00000182919",5,0,0
"ENSG00000182919",6,0,0
"ENSG00000182950",1,0,0
"ENSG00000182950",2,0,0
"ENSG00000182950",3,0,0
"ENSG00000182950",4,0,0
"ENSG00000182950",5,0,0
"ENSG00000182950",6,0,0
"ENSG00000182950",7,0,0
"ENSG00000182950",8,0,0
"ENSG00000182950",9,0,0
"ENSG00000182950",10,0,0
"ENSG00000182950",11,0,0
"ENSG00000182952",1,0,0
"ENSG00000182952",2,0,0
"ENSG00000182952",3,0,0
"ENSG00000182952",4,0,0
"ENSG00000182952",5,0,0
"ENSG00000182963",1,0,0
"ENSG00000182963",2,0,0
"ENSG00000182963",3,0,0
"ENSG00000182963",4,0,0
"ENSG00000182963",5,0,0
"ENSG00000182974",1,0,0
"ENSG00000182974",2,0,0
"ENSG00000182979",1,0,0
"ENSG00000182979",2,0,0
"ENSG00000182979",3,0,0
"ENSG00000182979",4,0,0
"ENSG00000182979",5,0,0
"ENSG00000182979",6,0,0
"ENSG00000182979",7,0,0
"ENSG00000182985",1,0,0
"ENSG00000182985",2,0,0
"ENSG00000182985",3,0,0
"ENSG00000182985",4,0,0
"ENSG00000182985",5,0,0
"ENSG00000182985",6,0,0
"ENSG00000183010",1,1,0
"ENSG00000183010",2,5,0
"ENSG00000183010",3,2,0
"ENSG00000183010",4,3,0
"ENSG00000183010",5,3,0
"ENSG00000183010",6,1,0
"ENSG00000183010",7,2,0
"ENSG00000183010",8,3,0
"ENSG00000183018",1,1,0
"ENSG00000183018",2,0,0
"ENSG00000183023",1,0,0
"ENSG00000183023",2,0,0
"ENSG00000183023",3,0,0
"ENSG00000183023",4,0,0
"ENSG00000183023",5,0,0
"ENSG00000183023",6,0,0
"ENSG00000183023",7,0,0
"ENSG00000183023",8,0,0
"ENSG00000183023",9,0,0
"ENSG00000183023",10,0,0
"ENSG00000183024",1,0,0
"ENSG00000183024",2,0,0
"ENSG00000183032",1,0,0
"ENSG00000183032",2,0,0
"ENSG00000183032",3,0,0
"ENSG00000183032",4,0,0
"ENSG00000183032",5,0,0
"ENSG00000183032",6,0,0
"ENSG00000183032",7,0,0
"ENSG00000183044",1,8,0
"ENSG00000183044",2,1,9
"ENSG00000183044",3,0,6
"ENSG00000183044",4,6,5
"ENSG00000183044",5,5,0
"ENSG00000183044",6,0,4
"ENSG00000183049",1,0,0
"ENSG00000183049",2,0,0
"ENSG00000183049",3,0,0
"ENSG00000183049",4,0,0
"ENSG00000183049",5,0,0
"ENSG00000183049",6,0,0
"ENSG00000183049",7,0,0
"ENSG00000183049",8,0,0
"ENSG00000183049",9,0,0
"ENSG00000183067",1,0,0
"ENSG00000183067",2,0,0
"ENSG00000183067",3,0,0
"ENSG00000183067",4,0,0
"ENSG00000183067",5,0,0
"ENSG00000183067",6,0,0
"ENSG00000183067",7,0,0
"ENSG00000183067",8,0,0
"ENSG00000183077",1,0,0
"ENSG00000183077",2,0,0
"ENSG00000183077",3,0,0
"ENSG00000183077",4,0,0
"ENSG00000183077",5,0,0
"ENSG00000183086",1,0,0
"ENSG00000183086",2,0,0
"ENSG00000183086",3,0,0
"ENSG00000183086",4,0,0
"ENSG00000183086",5,0,0
"ENSG00000183098",1,0,4
"ENSG00000183098",2,0,1
"ENSG00000183098",3,1,1
"ENSG00000183098",4,1,5
"ENSG00000183098",5,2,0
"ENSG00000183098",6,1,1
"ENSG00000183098",7,1,2
"ENSG00000183098",8,0,0
"ENSG00000183098",9,0,0
"ENSG00000183103",1,0,0
"ENSG00000183103",2,0,0
"ENSG00000183103",3,0,0
"ENSG00000183103",4,0,0
"ENSG00000183103",5,0,0
"ENSG00000183103",6,0,0
"ENSG00000183111",1,0,0
"ENSG00000183111",2,0,0
"ENSG00000183111",3,0,0
"ENSG00000183111",4,0,0
"ENSG00000183111",5,0,0
"ENSG00000183111",6,0,0
"ENSG00000183111",7,0,0
"ENSG00000183128",1,0,0
"ENSG00000183128",2,0,0
"ENSG00000183130",1,0,0
"ENSG00000183130",2,0,0
"ENSG00000183130",3,0,0
"ENSG00000183130",4,0,0
"ENSG00000183130",5,0,0
"ENSG00000183130",6,0,0
"ENSG00000183130",7,0,0
"ENSG00000183134",1,0,0
"ENSG00000183134",2,0,0
"ENSG00000183134",3,0,0
"ENSG00000183134",4,0,0
"ENSG00000183134",5,0,0
"ENSG00000183134",6,0,0
"ENSG00000183134",7,0,0
"ENSG00000183137",1,0,0
"ENSG00000183137",2,0,0
"ENSG00000183137",3,0,0
"ENSG00000183137",4,0,0
"ENSG00000183137",5,0,0
"ENSG00000183137",6,0,0
"ENSG00000183137",7,0,0
"ENSG00000183150",1,0,0
"ENSG00000183150",2,0,0
"ENSG00000183150",3,0,0
"ENSG00000183150",4,0,0
"ENSG00000183150",5,0,0
"ENSG00000183150",6,0,0
"ENSG00000183150",7,0,0
"ENSG00000183150",8,0,0
"ENSG00000183150",9,0,0
"ENSG00000183150",10,0,0
"ENSG00000183153",1,0,0
"ENSG00000183153",2,0,0
"ENSG00000183153",3,0,0
"ENSG00000183153",4,0,0
"ENSG00000183153",5,0,0
"ENSG00000183153",6,0,0
"ENSG00000183153",7,0,0
"ENSG00000183155",1,0,0
"ENSG00000183155",2,0,0
"ENSG00000183155",3,0,0
"ENSG00000183155",4,0,0
"ENSG00000183166",1,0,0
"ENSG00000183166",2,0,0
"ENSG00000183166",3,0,0
"ENSG00000183166",4,0,0
"ENSG00000183166",5,0,0
"ENSG00000183208",1,0,0
"ENSG00000183208",2,0,0
"ENSG00000183208",3,0,0
"ENSG00000183208",4,0,0
"ENSG00000183208",5,0,0
"ENSG00000183208",6,0,0
"ENSG00000183208",7,0,0
"ENSG00000183208",8,0,0
"ENSG00000183255",1,0,0
"ENSG00000183255",2,0,0
"ENSG00000183255",3,0,0
"ENSG00000183255",4,0,0
"ENSG00000183255",5,0,0
"ENSG00000183260",1,0,0
"ENSG00000183260",2,0,0
"ENSG00000183260",3,0,0
"ENSG00000183260",4,0,0
"ENSG00000183260",5,0,0
"ENSG00000183269",1,0,0
"ENSG00000183269",2,0,0
"ENSG00000183291",1,0,0
"ENSG00000183291",2,0,0
"ENSG00000183291",3,0,0
"ENSG00000183291",4,0,0
"ENSG00000183291",5,0,0
"ENSG00000183303",1,0,0
"ENSG00000183303",2,0,0
"ENSG00000183310",1,0,0
"ENSG00000183310",2,0,0
"ENSG00000183313",1,0,0
"ENSG00000183313",2,0,0
"ENSG00000183340",1,0,0
"ENSG00000183340",2,0,0
"ENSG00000183340",3,0,0
"ENSG00000183340",4,0,0
"ENSG00000183340",5,0,0
"ENSG00000183340",6,0,0
"ENSG00000183346",1,0,0
"ENSG00000183346",2,0,0
"ENSG00000183346",3,0,0
"ENSG00000183346",4,0,0
"ENSG00000183346",5,0,0
"ENSG00000183347",1,0,0
"ENSG00000183347",2,0,0
"ENSG00000183347",3,0,0
"ENSG00000183347",4,0,0
"ENSG00000183347",5,0,0
"ENSG00000183347",6,0,0
"ENSG00000183347",7,0,0
"ENSG00000183347",8,0,0
"ENSG00000183347",9,0,0
"ENSG00000183347",10,0,0
"ENSG00000183386",1,0,0
"ENSG00000183386",2,0,0
"ENSG00000183386",3,0,0
"ENSG00000183386",4,0,0
"ENSG00000183386",5,0,0
"ENSG00000183386",6,0,0
"ENSG00000183386",7,0,0
"ENSG00000183386",8,0,0
"ENSG00000183386",9,0,0
"ENSG00000183386",10,0,0
"ENSG00000183389",1,0,0
"ENSG00000183389",2,0,0
"ENSG00000183389",3,0,0
"ENSG00000183389",4,0,0
"ENSG00000183389",5,0,0
"ENSG00000183389",6,0,0
"ENSG00000183389",7,0,0
"ENSG00000183389",8,0,0
"ENSG00000183389",9,0,0
"ENSG00000183389",10,0,0
"ENSG00000183431",1,0,0
"ENSG00000183431",2,0,0
"ENSG00000183431",3,0,0
"ENSG00000183431",4,0,0
"ENSG00000183431",5,0,0
"ENSG00000183431",6,0,0
"ENSG00000183431",7,0,0
"ENSG00000183439",1,0,0
"ENSG00000183439",2,0,0
"ENSG00000183439",3,0,0
"ENSG00000183439",4,0,0
"ENSG00000183439",5,0,0
"ENSG00000183463",1,0,0
"ENSG00000183463",2,0,0
"ENSG00000183463",3,0,0
"ENSG00000183473",1,0,0
"ENSG00000183473",2,0,0
"ENSG00000183473",3,0,0
"ENSG00000183473",4,0,0
"ENSG00000183473",5,0,0
"ENSG00000183473",6,0,0
"ENSG00000183473",7,0,0
"ENSG00000183474",1,0,0
"ENSG00000183474",2,0,0
"ENSG00000183474",3,0,0
"ENSG00000183474",4,0,0
"ENSG00000183474",5,0,0
"ENSG00000183475",1,0,0
"ENSG00000183475",2,0,0
"ENSG00000183475",3,0,0
"ENSG00000183475",4,0,0
"ENSG00000183475",5,0,0
"ENSG00000183475",6,0,0
"ENSG00000183475",7,0,0
"ENSG00000183475",8,0,0
"ENSG00000183475",9,0,0
"ENSG00000183475",10,0,0
"ENSG00000183475",11,0,0
"ENSG00000183475",12,0,0
"ENSG00000183476",1,0,0
"ENSG00000183476",2,0,0
"ENSG00000183476",3,0,0
"ENSG00000183476",4,0,0
"ENSG00000183476",5,0,0
"ENSG00000183476",6,0,0
"ENSG00000183476",7,0,0
"ENSG00000183484",1,0,0
"ENSG00000183484",2,0,0
"ENSG00000183484",3,0,0
"ENSG00000183484",4,0,0
"ENSG00000183508",1,0,0
"ENSG00000183508",2,0,1
"ENSG00000183508",3,0,0
"ENSG00000183508",4,0,0
"ENSG00000183508",5,0,0
"ENSG00000183513",1,0,0
"ENSG00000183513",2,1,0
"ENSG00000183513",3,1,0
"ENSG00000183513",4,0,0
"ENSG00000183513",5,0,0
"ENSG00000183520",1,0,0
"ENSG00000183520",2,0,0
"ENSG00000183520",3,0,0
"ENSG00000183520",4,0,0
"ENSG00000183520",5,0,0
"ENSG00000183520",6,0,0
"ENSG00000183520",7,0,0
"ENSG00000183520",8,0,0
"ENSG00000183527",1,0,0
"ENSG00000183527",2,0,0
"ENSG00000183527",3,0,0
"ENSG00000183527",4,0,0
"ENSG00000183527",5,0,0
"ENSG00000183527",6,0,0
"ENSG00000183527",7,0,0
"ENSG00000183542",1,0,0
"ENSG00000183542",2,0,0
"ENSG00000183542",3,0,0
"ENSG00000183542",4,0,0
"ENSG00000183542",5,0,0
"ENSG00000183542",6,0,0
"ENSG00000183542",7,0,0
"ENSG00000183560",1,0,0
"ENSG00000183560",2,0,0
"ENSG00000183560",3,0,0
"ENSG00000183560",4,0,0
"ENSG00000183569",1,0,0
"ENSG00000183569",2,0,0
"ENSG00000183570",1,0,0
"ENSG00000183570",2,0,0
"ENSG00000183570",3,0,0
"ENSG00000183570",4,0,0
"ENSG00000183570",5,0,0
"ENSG00000183570",6,0,0
"ENSG00000183570",7,0,0
"ENSG00000183570",8,0,0
"ENSG00000183570",9,0,0
"ENSG00000183570",10,0,0
"ENSG00000183570",11,0,0
"ENSG00000183570",12,0,0
"ENSG00000183570",13,0,0
"ENSG00000183570",14,0,0
"ENSG00000183571",1,0,0
"ENSG00000183571",2,0,0
"ENSG00000183580",1,0,0
"ENSG00000183580",2,0,0
"ENSG00000183580",3,0,0
"ENSG00000183580",4,0,0
"ENSG00000183580",5,0,0
"ENSG00000183598",1,0,0
"ENSG00000183598",2,0,0
"ENSG00000183598",3,0,0
"ENSG00000183598",4,0,0
"ENSG00000183605",1,1,0
"ENSG00000183605",2,0,0
"ENSG00000183605",3,2,0
"ENSG00000183605",4,0,0
"ENSG00000183605",5,0,0
"ENSG00000183605",6,1,1
"ENSG00000183605",7,0,0
"ENSG00000183607",1,0,0
"ENSG00000183607",2,0,0
"ENSG00000183617",1,0,0
"ENSG00000183617",2,0,0
"ENSG00000183617",3,0,0
"ENSG00000183617",4,0,0
"ENSG00000183624",1,0,0
"ENSG00000183624",2,0,0
"ENSG00000183624",3,0,0
"ENSG00000183624",4,0,0
"ENSG00000183624",5,0,0
"ENSG00000183625",1,0,0
"ENSG00000183625",2,0,0
"ENSG00000183625",3,0,0
"ENSG00000183625",4,0,0
"ENSG00000183625",5,0,0
"ENSG00000183625",6,0,0
"ENSG00000183625",7,0,0
"ENSG00000183625",8,0,0
"ENSG00000183625",9,0,0
"ENSG00000183625",10,0,0
"ENSG00000183665",1,0,0
"ENSG00000183665",2,0,0
"ENSG00000183665",3,0,0
"ENSG00000183665",4,0,0
"ENSG00000183665",5,0,0
"ENSG00000183668",1,0,0
"ENSG00000183668",2,0,0
"ENSG00000183668",3,0,0
"ENSG00000183668",4,0,0
"ENSG00000183668",5,0,0
"ENSG00000183668",6,0,0
"ENSG00000183668",7,0,0
"ENSG00000183668",8,0,0
"ENSG00000183668",9,0,0
"ENSG00000183668",10,0,0
"ENSG00000183668",11,0,0
"ENSG00000183671",1,0,0
"ENSG00000183671",2,0,0
"ENSG00000183682",1,0,0
"ENSG00000183682",2,0,0
"ENSG00000183682",3,0,0
"ENSG00000183682",4,0,0
"ENSG00000183682",5,0,0
"ENSG00000183682",6,0,0
"ENSG00000183682",7,0,0
"ENSG00000183682",8,0,0
"ENSG00000183682",9,0,0
"ENSG00000183684",1,0,0
"ENSG00000183684",2,0,0
"ENSG00000183695",1,0,0
"ENSG00000183695",2,0,0
"ENSG00000183695",3,0,0
"ENSG00000183695",4,0,0
"ENSG00000183696",1,0,0
"ENSG00000183696",2,0,0
"ENSG00000183696",3,0,0
"ENSG00000183696",4,1,0
"ENSG00000183696",5,0,0
"ENSG00000183696",6,0,0
"ENSG00000183696",7,0,0
"ENSG00000183696",8,0,0
"ENSG00000183696",9,0,0
"ENSG00000183696",10,0,0
"ENSG00000183696",11,0,0
"ENSG00000183696",12,0,0
"ENSG00000183696",13,0,0
"ENSG00000183706",1,0,0
"ENSG00000183706",2,0,0
"ENSG00000183715",1,0,0
"ENSG00000183715",2,0,0
"ENSG00000183715",3,0,0
"ENSG00000183715",4,0,0
"ENSG00000183715",5,0,0
"ENSG00000183715",6,0,0
"ENSG00000183718",1,0,0
"ENSG00000183718",2,0,0
"ENSG00000183718",3,0,0
"ENSG00000183722",1,0,0
"ENSG00000183722",2,0,0
"ENSG00000183723",1,0,0
"ENSG00000183723",2,0,0
"ENSG00000183723",3,0,0
"ENSG00000183726",1,0,0
"ENSG00000183726",2,0,0
"ENSG00000183726",3,0,0
"ENSG00000183726",4,0,0
"ENSG00000183726",5,0,0
"ENSG00000183729",1,0,0
"ENSG00000183729",2,0,0
"ENSG00000183747",1,0,0
"ENSG00000183747",2,1,0
"ENSG00000183747",3,0,0
"ENSG00000183747",4,0,0
"ENSG00000183747",5,0,0
"ENSG00000183747",6,0,0
"ENSG00000183747",7,0,1
"ENSG00000183747",8,0,0
"ENSG00000183747",9,0,0
"ENSG00000183760",1,0,0
"ENSG00000183760",2,0,0
"ENSG00000183760",3,0,0
"ENSG00000183760",4,0,0
"ENSG00000183760",5,0,0
"ENSG00000183760",6,0,0
"ENSG00000183760",7,0,0
"ENSG00000183760",8,0,0
"ENSG00000183760",9,0,0
"ENSG00000183760",10,0,0
"ENSG00000183773",1,0,0
"ENSG00000183773",2,0,0
"ENSG00000183773",3,0,0
"ENSG00000183778",1,0,0
"ENSG00000183778",2,0,0
"ENSG00000183778",3,0,0
"ENSG00000183778",4,0,0
"ENSG00000183778",5,0,0
