"ENSG","cluster_membership","cluster_size","n.mut","com_var_count","RVIS.domain"
"ENSG00000214357",3,95,25,5,-1.32365649446283
"ENSG00000214357",4,37,2,1,-0.768251988129095
"ENSG00000214360",1,74,18,4,-1.24107720538723
"ENSG00000214360",2,38,8,2,-0.895843650283544
"ENSG00000214360",3,33,8,1,-0.498134159169706
"ENSG00000214360",4,28,7,3,-1.33858805326719
"ENSG00000214360",5,24,2,1,-0.768251988129095
"ENSG00000214376",1,55,12,4,-1.51121254596989
"ENSG00000214376",2,54,10,2,-0.805803313670164
"ENSG00000214376",3,46,12,5,-1.90897072358522
"ENSG00000214376",4,28,9,3,-1.24854388230613
"ENSG00000214402",1,70,40,4,-0.250638977508998
"ENSG00000214402",2,50,26,2,-0.0854967641201465
"ENSG00000214402",3,29,26,3,-0.483199535341049
"ENSG00000214415",1,108,52,3,0.68729048872492
"ENSG00000214415",2,94,38,5,-0.738384366839367
"ENSG00000214415",3,66,25,1,0.267187435853049
"ENSG00000214415",4,53,25,3,-0.52821865690381
"ENSG00000214415",5,33,23,1,0.177149651763023
"ENSG00000214447",1,109,36,10,-2.81735296139297
"ENSG00000214447",2,72,17,5,-1.68384369719285
"ENSG00000214447",3,57,14,2,-0.625724392405357
"ENSG00000214447",4,50,17,3,-0.888375919631796
"ENSG00000214447",5,47,4,1,-0.678212223870512
"ENSG00000214447",6,30,10,1,-0.4080957231666
"ENSG00000214447",7,26,3,1,-0.723232037946834
"ENSG00000214447",8,22,8,2,-0.895843650283544
"ENSG00000214456",1,181,112,15,-1.38418875654133
"ENSG00000214456",2,122,143,17,-0.783951894625766
"ENSG00000214456",3,77,70,3,1.49767200955029
"ENSG00000214456",4,42,31,2,0.139596557077307
"ENSG00000214456",5,41,36,7,-1.62389709185251
"ENSG00000214491",1,82,22,6,-1.85648274874498
"ENSG00000214491",2,74,53,6,-0.460802964702898
"ENSG00000214491",3,71,10,1,-0.4080957231666
"ENSG00000214491",4,52,38,5,-0.738384366839367
"ENSG00000214491",5,49,17,4,-1.28609912878156
"ENSG00000214491",6,43,13,2,-0.670743924908566
"ENSG00000214491",7,26,5,1,-0.633192537427297
"ENSG00000214510",1,31,9,2,-0.850823401917575
"ENSG00000214511",1,81,36,5,-0.828424238067554
"ENSG00000214517",1,346,98,6,1.56510313164839
"ENSG00000214517",2,54,28,3,-0.393161556537803
"ENSG00000214530",1,81,38,3,0.057025253752388
"ENSG00000214530",2,76,41,2,0.589786228709244
"ENSG00000214530",3,66,37,6,-1.18112748469501
"ENSG00000214530",4,32,18,1,-0.0479443733226822
"ENSG00000214642",1,70,50,4,0.199547248009027
"ENSG00000214643",1,36,4,1,-0.678212223870512
"ENSG00000214643",2,25,7,3,-1.33858805326719
"ENSG00000214681",1,32,8,3,-1.2935658460602
"ENSG00000214681",2,30,5,0,-0.235486920571508
"ENSG00000214681",3,22,9,1,-0.453114898532862
"ENSG00000214681",4,21,3,1,-0.723232037946834
"ENSG00000214686",1,37,11,4,-1.55623604878015
"ENSG00000214686",2,29,9,3,-1.24854388230613
"ENSG00000214686",3,25,12,2,-0.715763583638591
"ENSG00000214756",1,52,40,5,-0.648345051438616
"ENSG00000214756",2,37,32,3,-0.213086419002147
"ENSG00000214756",3,31,23,3,-0.618257206712901
"ENSG00000214756",4,25,27,2,-0.0404781015895776
"ENSG00000214756",5,25,17,0,0.304741568835141
"ENSG00000214756",6,25,19,3,-0.79833577029491
"ENSG00000214756",7,23,35,4,-0.475733329518965
"ENSG00000214788",1,43,3,1,-0.723232037946834
"ENSG00000214788",2,40,4,2,-1.07592641440127
"ENSG00000214788",3,24,7,2,-0.940864067241363
"ENSG00000214860",1,53,20,3,-0.753315925222297
"ENSG00000214860",2,51,28,3,-0.393161556537803
"ENSG00000214860",3,37,48,4,0.109509973589766
"ENSG00000214860",4,36,22,3,-0.663276651904035
"ENSG00000214860",5,32,21,2,-0.310590487546695
"ENSG00000214860",6,30,3,0,-0.325525227198008
"ENSG00000214860",7,25,11,0,0.0346272068365709
"ENSG00000214860",8,22,8,1,-0.498134159169706
"ENSG00000214866",1,112,15,8,-2.96735581113087
"ENSG00000214866",2,74,2,2,-1.165968977485
"ENSG00000214866",3,71,10,1,-0.4080957231666
"ENSG00000214866",4,41,7,3,-1.33858805326719
"ENSG00000214871",1,65,1,1,-0.813272082890258
"ENSG00000214871",2,21,4,2,-1.07592641440127
"ENSG00000214891",1,131,24,7,-2.16421546287034
"ENSG00000214891",2,63,14,3,-1.02343741871476
"ENSG00000214891",3,61,18,8,-2.83224533257555
"ENSG00000214891",4,58,0,0,-0.460583167768167
"ENSG00000214891",5,48,22,5,-1.45872459401763
"ENSG00000214891",6,47,7,2,-0.940864067241363
"ENSG00000214891",7,39,3,1,-0.723232037946834
"ENSG00000214919",1,84,5,3,-1.42863323194086
"ENSG00000214919",2,31,4,2,-1.07592641440127
"ENSG00000214941",1,64,27,2,-0.0404781015895776
"ENSG00000214941",2,50,26,3,-0.483199535341049
"ENSG00000214941",3,26,15,0,0.214703309143222
"ENSG00000214946",1,144,63,7,-0.408319369469671
"ENSG00000214946",2,106,54,8,-1.21122842736954
"ENSG00000214954",1,115,32,8,-2.20178952138626
"ENSG00000214954",2,115,19,8,-2.78720958423235
"ENSG00000214954",3,80,18,4,-1.24107720538723
"ENSG00000214954",4,37,8,0,-0.100429771819342
"ENSG00000214978",1,79,17,8,-2.87728161418084
"ENSG00000214978",2,49,4,3,-1.47365622035857
"ENSG00000214978",3,35,7,5,-2.13410673296505
"ENSG00000214978",4,34,10,4,-1.60125984449221
"ENSG00000214978",5,29,3,1,-0.723232037946834
"ENSG00000214978",6,26,6,5,-2.1791351060739
"ENSG00000214978",7,21,2,1,-0.768251988129095
"ENSG00000215009",1,132,91,11,-0.738635586199066
"ENSG00000215009",2,123,66,8,-0.670974644543729
"ENSG00000215009",3,83,47,6,-0.730920194171275
"ENSG00000215009",4,69,33,3,-0.168067756046591
"ENSG00000215009",5,65,47,6,-0.730920194171275
"ENSG00000215009",6,58,31,2,0.139596557077307
"ENSG00000215009",7,50,22,2,-0.265571659852034
"ENSG00000215021",1,77,30,2,0.0945778741853018
"ENSG00000215021",2,57,28,5,-1.18859063697155
"ENSG00000215021",3,51,24,1,0.222168522903563
"ENSG00000215021",4,33,7,0,-0.145448791207803
"ENSG00000215021",5,32,18,0,0.349760780468049
"ENSG00000215021",6,28,12,2,-0.715763583638591
"ENSG00000215021",7,21,7,1,-0.543153513549443
"ENSG00000215114",1,103,29,0,0.84497831654407
"ENSG00000215114",2,79,48,3,0.507213137172171
"ENSG00000215114",3,57,22,3,-0.663276651904035
"ENSG00000215114",4,38,15,0,0.214703309143222
"ENSG00000215114",5,28,10,1,-0.4080957231666
"ENSG00000215114",6,26,19,2,-0.400628326753591
"ENSG00000215187",1,103,65,7,-0.31828085127365
"ENSG00000215187",2,72,54,7,-0.81349748356098
"ENSG00000215187",3,63,41,5,-0.603325580991606
"ENSG00000215187",4,37,6,3,-1.38361051240228
"ENSG00000215218",1,79,6,1,-0.588172970144474
"ENSG00000215218",2,45,9,1,-0.453114898532862
"ENSG00000215218",3,37,5,1,-0.633192537427297
"ENSG00000215277",1,131,17,8,-2.87728161418084
"ENSG00000215277",2,92,11,3,-1.1585006512573
"ENSG00000215277",3,77,8,3,-1.2935658460602
"ENSG00000215343",1,122,0,0,-0.460583167768167
"ENSG00000215343",2,93,0,0,-0.460583167768167
"ENSG00000215343",3,85,0,0,-0.460583167768167
"ENSG00000215356",1,213,0,0,-0.460583167768167
"ENSG00000215356",2,87,2,1,-0.768251988129095
"ENSG00000215428",1,59,17,9,-3.27518769226883
"ENSG00000215428",2,58,11,4,-1.55623604878015
"ENSG00000215428",3,45,10,5,-1.99902399002469
"ENSG00000215428",4,44,5,2,-1.03090544082652
"ENSG00000215428",5,43,10,5,-1.99902399002469
"ENSG00000215428",6,42,15,3,-0.978416737712183
"ENSG00000215428",7,38,2,1,-0.768251988129095
"ENSG00000215455",1,62,20,5,-1.54877135231892
"ENSG00000215455",2,42,43,10,-2.50210950598996
"ENSG00000215455",3,37,26,4,-0.880909514994989
"ENSG00000215455",4,35,22,2,-0.265571659852034
"ENSG00000215455",5,32,27,6,-1.63135700437267
"ENSG00000215455",6,32,63,12,-2.39716056433545
"ENSG00000215455",7,30,62,12,-2.44219377255629
"ENSG00000215475",1,110,98,2,3.15633283829903
"ENSG00000215475",2,69,45,0,1.56533213216188
"ENSG00000215475",3,45,25,0,0.66489757933428
"ENSG00000215475",4,45,49,1,1.34767591771848
"ENSG00000215529",1,329,67,27,-8.19409358270164
"ENSG00000215529",2,67,11,3,-1.1585006512573
"ENSG00000215547",1,26,24,0,0.61987772903524
"ENSG00000215547",2,21,24,3,-0.57323787787031
"ENSG00000215644",1,428,112,32,-8.15819981469427
"ENSG00000215644",2,95,38,11,-3.12518488575558
"ENSG00000215712",1,56,41,7,-1.39877826797917
"ENSG00000215712",2,49,24,1,0.222168522903563
"ENSG00000215712",3,23,40,4,-0.250638977508998
"ENSG00000215784",1,66,4,0,-0.280506047490858
"ENSG00000215784",2,33,2,1,-0.768251988129095
"ENSG00000215784",3,28,0,0,-0.460583167768167
"ENSG00000215784",4,22,0,0,-0.460583167768167
"ENSG00000215788",1,113,66,3,1.3175810748221
"ENSG00000215788",2,98,45,4,-0.0255458046586433
"ENSG00000215788",3,96,62,4,0.739776421017522
"ENSG00000215788",4,91,62,3,1.1374941076767
"ENSG00000215788",5,28,22,3,-0.663276651904035
"ENSG00000215790",1,86,7,1,-0.543153513549443
"ENSG00000215790",2,81,2,2,-1.165968977485
"ENSG00000215790",3,56,1,1,-0.813272082890258
"ENSG00000215790",4,43,23,3,-0.618257206712901
"ENSG00000215883",1,233,154,17,-0.288674011550265
"ENSG00000215883",2,82,53,6,-0.460802964702898
"ENSG00000215906",1,95,26,4,-0.880909514994989
"ENSG00000215906",2,84,1,1,-0.813272082890258
"ENSG00000215906",3,83,23,9,-3.00494648893878
"ENSG00000215906",4,64,5,3,-1.42863323194086
"ENSG00000215906",5,54,2,2,-1.165968977485
"ENSG00000215906",6,44,3,1,-0.723232037946834
"ENSG00000215906",7,43,8,2,-0.895843650283544
"ENSG00000215906",8,40,3,3,-1.51867948613132
"ENSG00000216490",1,95,77,6,0.619653034419245
"ENSG00000216490",2,58,16,3,-0.933396240842378
"ENSG00000216490",3,57,49,5,-0.243173193137235
"ENSG00000216490",4,40,16,2,-0.535685672189019
"ENSG00000216588",1,43,4,0,-0.280506047490858
"ENSG00000216588",2,38,4,1,-0.678212223870512
"ENSG00000216588",3,32,8,3,-1.2935658460602
"ENSG00000216588",4,28,3,2,-1.12094759046271
"ENSG00000216588",5,22,1,1,-0.813272082890258
"ENSG00000217555",1,38,13,2,-0.670743924908566
"ENSG00000217555",2,22,13,0,0.124665211069139
"ENSG00000217930",1,37,28,0,0.799957914893502
"ENSG00000217930",2,21,6,0,-0.190467837967847
"ENSG00000219073",1,184,174,34,-6.15700958860203
"ENSG00000219073",2,45,20,5,-1.54877135231892
"ENSG00000219073",3,41,38,6,-1.13610589516154
"ENSG00000219492",1,70,54,4,0.379622315241685
"ENSG00000219492",2,50,74,8,-0.310816461762773
"ENSG00000219492",3,45,25,3,-0.52821865690381
"ENSG00000219492",4,34,61,7,-0.498358195030165
"ENSG00000219492",5,31,52,2,1.08500801323954
"ENSG00000220205",1,92,34,2,0.274652797259982
"ENSG00000220205",2,26,17,0,0.304741568835141
"ENSG00000221813",1,282,176,18,0.30412022468695
"ENSG00000221813",2,29,17,2,-0.490666467530978
"ENSG00000221823",1,73,11,1,-0.363076624598686
"ENSG00000221823",2,39,4,0,-0.280506047490858
"ENSG00000221823",3,39,4,1,-0.678212223870512
"ENSG00000221823",4,38,3,1,-0.723232037946834
"ENSG00000221836",1,207,147,16,-0.20608770810458
"ENSG00000221836",2,46,25,2,-0.130515442739849
"ENSG00000221836",3,29,14,1,-0.228019704963745
"ENSG00000221836",4,29,29,4,-0.745849599503605
"ENSG00000221837",1,72,62,6,-0.0556324020711931
"ENSG00000221837",2,64,63,10,-1.60153118285626
"ENSG00000221837",3,62,113,16,-1.73697635651634
"ENSG00000221837",4,49,48,7,-1.08362273433083
"ENSG00000221837",5,45,51,13,-3.33553963569673
"ENSG00000221838",1,193,185,17,1.10711052182775
"ENSG00000221838",2,169,140,4,4.25240936869206
"ENSG00000221838",3,98,77,5,1.01736556618341
"ENSG00000221840",1,288,433,33,5.91532339104273
"ENSG00000221840",2,27,38,5,-0.738384366839367
"ENSG00000221858",1,278,174,17,0.611822267312325
"ENSG00000221858",2,32,19,1,-0.00292558414818434
"ENSG00000221859",1,26,24,2,-0.1755341459205
"ENSG00000221859",2,25,32,2,0.184615266239187
"ENSG00000221859",3,25,30,6,-1.4962853101437
"ENSG00000221859",4,22,17,4,-1.28609912878156
"ENSG00000221864",1,42,34,5,-0.918464732907184
"ENSG00000221864",2,41,36,6,-1.22614929651828
"ENSG00000221864",3,36,35,5,-0.873444403299349
"ENSG00000221864",4,27,25,4,-0.925929807089039
"ENSG00000221874",1,100,77,8,-0.175758341340717
"ENSG00000221874",2,69,41,4,-0.205620282493662
"ENSG00000221874",3,64,36,3,-0.0330119230585375
"ENSG00000221882",1,286,99,16,-2.36743315448146
"ENSG00000221882",2,35,6,2,-0.985884661264484
"ENSG00000221886",1,454,257,15,5.14628935740778
"ENSG00000221886",2,140,91,9,0.0568046233916654
"ENSG00000221887",1,117,59,2,1.4001613014642
"ENSG00000221887",2,22,6,2,-0.985884661264484
"ENSG00000221888",1,286,225,22,0.919422472235707
"ENSG00000221888",2,28,19,0,0.394780057921827
"ENSG00000221910",1,288,188,18,0.844435673825299
"ENSG00000221910",2,29,24,2,-0.1755341459205
"ENSG00000221914",1,347,79,7,0.311985863157128
"ENSG00000221914",2,46,10,0,-0.0103917812691428
"ENSG00000221914",3,45,10,0,-0.0103917812691428
"ENSG00000221926",1,109,30,6,-1.4962853101437
"ENSG00000221926",2,73,60,4,0.649737228714797
"ENSG00000221926",3,72,48,6,-0.685900361468703
"ENSG00000221926",4,71,37,2,0.409709502612573
"ENSG00000221926",5,70,25,5,-1.32365649446283
"ENSG00000221926",6,57,28,5,-1.18859063697155
"ENSG00000221926",7,43,6,2,-0.985884661264484
"ENSG00000221926",8,36,4,1,-0.678212223870512
"ENSG00000221926",9,33,17,2,-0.490666467530978
"ENSG00000221931",1,284,158,18,-0.506342068709122
"ENSG00000221931",2,28,16,2,-0.535685672189019
"ENSG00000221933",1,281,195,20,0.364097265195868
"ENSG00000221933",2,29,21,3,-0.708296221916274
"ENSG00000221937",1,212,117,7,2.02283478396969
"ENSG00000221937",2,51,28,1,0.40224451027528
"ENSG00000221937",3,36,26,3,-0.483199535341049
"ENSG00000221937",4,24,13,2,-0.670743924908566
"ENSG00000221938",1,278,189,21,-0.303857989311318
"ENSG00000221938",2,32,29,2,0.0495592090913532
"ENSG00000221947",1,185,153,14,0.859529308310139
"ENSG00000221947",2,104,82,7,0.447043721268308
"ENSG00000221947",3,84,48,2,0.904925098725416
"ENSG00000221954",1,282,195,14,2.75077518903614
"ENSG00000221954",2,27,14,2,-0.625724392405357
"ENSG00000221962",1,71,25,4,-0.925929807089039
"ENSG00000221962",2,27,28,0,0.799957914893502
"ENSG00000221963",1,163,114,20,-3.28368726732331
"ENSG00000221963",2,132,80,11,-1.23388325259001
"ENSG00000221963",3,48,36,2,0.364690535022881
"ENSG00000221968",1,336,164,14,1.35480249019172
"ENSG00000221968",2,109,20,1,0.042093204475762
"ENSG00000221970",1,282,6,3,-1.38361051240228
"ENSG00000221970",2,28,0,0,-0.460583167768167
"ENSG00000221977",1,282,188,23,-1.14455352935155
"ENSG00000221977",2,31,27,3,-0.438180504709771
"ENSG00000221983",1,46,10,0,-0.0103917812691428
"ENSG00000221983",2,43,15,3,-0.978416737712183
"ENSG00000221983",3,29,14,0,0.169684244139982
"ENSG00000221986",1,74,59,4,0.604717820209257
"ENSG00000221986",2,66,68,11,-1.77418587309672
"ENSG00000221986",3,64,42,5,-0.558306224083385
"ENSG00000221986",4,61,49,8,-1.4363430181741
"ENSG00000221986",5,50,38,6,-1.13610589516154
"ENSG00000221986",6,39,30,3,-0.303123873683491
"ENSG00000221988",1,271,105,12,-0.506068696153995
"ENSG00000221988",2,37,28,2,0.00454055332365796
"ENSG00000221989",1,289,210,17,2.23287723790369
"ENSG00000221989",2,29,13,1,-0.273038623969326
"ENSG00000221996",1,284,221,18,2.33046526042352
"ENSG00000221996",2,30,17,0,0.304741568835141
"ENSG00000222009",1,59,13,6,-2.2617318154575
"ENSG00000222009",2,57,8,1,-0.498134159169706
"ENSG00000222009",3,54,11,3,-1.1585006512573
"ENSG00000222009",4,30,5,1,-0.633192537427297
"ENSG00000222009",5,26,5,3,-1.42863323194086
"ENSG00000222009",6,25,3,0,-0.325525227198008
"ENSG00000222009",7,23,4,0,-0.280506047490858
"ENSG00000222011",1,241,12,7,-2.70459249940206
"ENSG00000222011",2,81,3,0,-0.325525227198008
"ENSG00000222011",3,56,8,4,-1.69130834852866
"ENSG00000222014",1,211,37,6,-1.18112748469501
"ENSG00000222014",2,43,13,1,-0.273038623969326
"ENSG00000222018",1,37,11,3,-1.1585006512573
"ENSG00000222018",2,31,8,2,-0.895843650283544
"ENSG00000222018",3,31,5,2,-1.03090544082652
"ENSG00000222018",4,29,5,2,-1.03090544082652
"ENSG00000222018",5,28,1,1,-0.813272082890258
"ENSG00000222018",6,27,2,1,-0.768251988129095
"ENSG00000222018",7,27,9,3,-1.24854388230613
"ENSG00000222018",8,23,3,0,-0.325525227198008
"ENSG00000222028",1,250,210,28,-2.14340673935544
"ENSG00000222028",2,50,39,3,0.102043854018791
"ENSG00000222040",1,314,258,18,3.99720265079729
"ENSG00000222040",2,67,23,2,-0.220552882133939
"ENSG00000222040",3,66,75,6,0.529614084386939
"ENSG00000223417",1,213,0,0,-0.460583167768167
"ENSG00000223417",2,152,0,0,-0.460583167768167
"ENSG00000223417",3,87,0,0,-0.460583167768167
"ENSG00000223443",1,80,48,11,-2.67480434754212
"ENSG00000223443",2,73,16,2,-0.535685672189019
"ENSG00000223443",3,72,15,4,-1.37614371018747
"ENSG00000223443",4,61,40,8,-1.84156702502889
"ENSG00000223443",5,60,9,2,-0.850823401917575
"ENSG00000223443",6,41,65,4,0.874836274792257
"ENSG00000223443",7,40,54,9,-1.60898421403829
"ENSG00000223443",8,36,26,6,-1.67638150524186
"ENSG00000223443",9,34,50,7,-0.993580258710322
"ENSG00000223443",10,33,0,0,-0.460583167768167
"ENSG00000223496",1,52,14,3,-1.02343741871476
"ENSG00000223496",2,51,41,5,-0.603325580991606
"ENSG00000223496",3,42,3,1,-0.723232037946834
"ENSG00000223496",4,32,12,2,-0.715763583638591
"ENSG00000223496",5,31,4,1,-0.678212223870512
"ENSG00000223496",6,28,0,0,-0.460583167768167
"ENSG00000223496",7,23,35,4,-0.475733329518965
"ENSG00000223569",1,59,0,0,-0.460583167768167
"ENSG00000223569",2,44,0,0,-0.460583167768167
"ENSG00000223569",3,35,0,0,-0.460583167768167
"ENSG00000223569",4,35,0,0,-0.460583167768167
"ENSG00000223569",5,35,0,0,-0.460583167768167
"ENSG00000223569",6,34,0,0,-0.460583167768167
"ENSG00000223569",7,32,1,0,-0.415563778864411
"ENSG00000223569",8,32,18,8,-2.83224533257555
"ENSG00000223569",9,25,0,0,-0.460583167768167
"ENSG00000223569",10,24,7,3,-1.33858805326719
"ENSG00000223569",11,23,0,0,-0.460583167768167
"ENSG00000223572",1,112,0,0,-0.460583167768167
"ENSG00000223572",2,65,18,1,-0.0479443733226822
"ENSG00000223572",3,50,0,0,-0.460583167768167
"ENSG00000223572",4,42,26,3,-0.483199535341049
"ENSG00000223572",5,42,0,0,-0.460583167768167
"ENSG00000223572",6,39,3,0,-0.325525227198008
"ENSG00000223572",7,36,1,0,-0.415563778864411
"ENSG00000223572",8,31,22,0,0.529838369931269
"ENSG00000223609",1,34,23,0,0.574857995391797
"ENSG00000223609",2,26,21,2,-0.310590487546695
"ENSG00000223609",3,26,5,1,-0.633192537427297
"ENSG00000223609",4,25,14,1,-0.228019704963745
"ENSG00000223609",5,23,26,4,-0.880909514994989
"ENSG00000223638",1,51,1,1,-0.813272082890258
"ENSG00000223638",2,33,0,0,-0.460583167768167
"ENSG00000223638",3,31,0,0,-0.460583167768167
"ENSG00000223638",4,30,4,1,-0.678212223870512
"ENSG00000223638",5,28,0,0,-0.460583167768167
"ENSG00000223638",6,27,5,2,-1.03090544082652
"ENSG00000223638",7,26,0,0,-0.460583167768167
"ENSG00000223638",8,24,0,0,-0.460583167768167
"ENSG00000223802",1,292,197,18,1.24968648191503
"ENSG00000223802",2,58,1,1,-0.813272082890258
"ENSG00000223865",1,38,34,5,-0.918464732907184
"ENSG00000223865",2,35,27,6,-1.63135700437267
"ENSG00000223865",3,35,17,2,-0.490666467530978
"ENSG00000223865",4,33,23,3,-0.618257206712901
"ENSG00000223865",5,30,19,5,-1.59379516447731
"ENSG00000223865",6,26,17,7,-2.4794273312761
"ENSG00000223865",7,22,12,1,-0.31805759435696
"ENSG00000223865",8,22,17,6,-2.08161722905799
"ENSG00000223931",1,76,0,0,-0.460583167768167
"ENSG00000223931",2,21,0,0,-0.460583167768167
"ENSG00000223953",1,62,37,1,0.807420736210683
"ENSG00000223953",2,38,22,1,0.132130813959482
"ENSG00000223953",3,26,9,0,-0.0554107713304529
"ENSG00000223953",4,25,10,0,-0.0103917812691428
"ENSG00000224051",1,46,68,8,-0.58093451066296
"ENSG00000224051",2,34,33,2,0.229634010142787
"ENSG00000224051",3,32,24,3,-0.57323787787031
"ENSG00000224051",4,24,17,3,-0.888375919631796
"ENSG00000224051",5,23,13,1,-0.273038623969326
"ENSG00000224051",6,22,26,0,0.709917554761709
"ENSG00000224586",1,43,28,5,-1.18859063697155
"ENSG00000224586",2,34,15,1,-0.183000828868226
"ENSG00000224586",3,32,18,0,0.349760780468049
"ENSG00000224586",4,29,14,1,-0.228019704963745
"ENSG00000224586",5,25,22,1,0.132130813959482
"ENSG00000224586",6,23,10,0,-0.0103917812691428
"ENSG00000224982",1,83,24,5,-1.36867893389586
"ENSG00000224982",2,26,4,1,-0.678212223870512
"ENSG00000225526",1,86,15,7,-2.56949193881466
"ENSG00000225526",2,71,13,5,-1.86394463358328
"ENSG00000225526",3,50,9,3,-1.24854388230613
"ENSG00000225781",1,285,153,20,-1.52711799225166
"ENSG00000225781",2,28,22,1,0.132130813959482
"ENSG00000226124",1,67,12,2,-0.715763583638591
"ENSG00000226124",2,33,1,0,-0.415563778864411
"ENSG00000226124",3,21,3,2,-1.12094759046271
"ENSG00000226288",1,85,40,3,0.147062473488174
"ENSG00000226288",2,69,35,8,-2.06670320989857
"ENSG00000226288",3,58,20,2,-0.355609373689877
"ENSG00000226288",4,35,8,1,-0.498134159169706
"ENSG00000226288",5,32,27,3,-0.438180504709771
"ENSG00000226288",6,28,30,3,-0.303123873683491
"ENSG00000226288",7,25,24,0,0.61987772903524
"ENSG00000226479",1,128,17,6,-2.08161722905799
"ENSG00000226479",2,111,15,5,-1.77389349762105
"ENSG00000226479",3,57,7,2,-0.940864067241363
"ENSG00000226479",4,54,14,2,-0.625724392405357
"ENSG00000226761",1,154,98,14,-1.61676855175229
"ENSG00000226761",2,50,44,3,0.327137312831638
"ENSG00000226761",3,48,41,4,-0.205620282493662
"ENSG00000226761",4,38,23,5,-1.41370163092227
"ENSG00000226894",1,44,4,0,-0.280506047490858
"ENSG00000226894",2,35,5,4,-1.82638351327267
"ENSG00000226976",1,44,22,4,-1.06099176278904
"ENSG00000226976",2,38,13,5,-1.86394463358328
"ENSG00000226976",3,27,33,2,0.229634010142787
"ENSG00000226979",1,93,28,2,0.00454055332365796
"ENSG00000226979",2,57,24,6,-1.76643146203261
"ENSG00000226979",3,55,16,0,0.259722414550911
"ENSG00000227152",1,285,94,16,-2.59261626165056
"ENSG00000227152",2,23,5,2,-1.03090544082652
"ENSG00000227345",1,212,39,6,-1.09108451944339
"ENSG00000227345",2,146,25,6,-1.721406321636
"ENSG00000227345",3,133,17,5,-1.68384369719285
"ENSG00000227471",1,50,16,2,-0.535685672189019
"ENSG00000227471",2,44,30,3,-0.303123873683491
"ENSG00000227471",3,42,40,5,-0.648345051438616
"ENSG00000227471",4,35,18,1,-0.0479443733226822
"ENSG00000227471",5,35,29,5,-1.14356914316075
"ENSG00000227471",6,33,14,2,-0.625724392405357
"ENSG00000227471",7,28,14,4,-1.42116638514954
"ENSG00000227471",8,27,1,0,-0.415563778864411
"ENSG00000227471",9,27,23,1,0.177149651763023
"ENSG00000227471",10,23,28,2,0.00454055332365796
"ENSG00000227500",1,65,42,5,-0.558306224083385
"ENSG00000227500",2,52,37,5,-0.783404228738583
"ENSG00000227500",3,39,31,6,-1.45126198660465
"ENSG00000227500",4,32,33,5,-0.963485235364427
"ENSG00000227500",5,21,21,4,-1.10601280274065
"ENSG00000228083",1,68,77,7,0.221947598763276
"ENSG00000228083",2,40,41,1,0.987502642414688
"ENSG00000228083",3,33,32,1,0.582321708803675
"ENSG00000228083",4,31,25,2,-0.130515442739849
"ENSG00000228146",1,43,9,3,-1.24854388230613
"ENSG00000228146",2,40,6,1,-0.588172970144474
"ENSG00000228146",3,34,9,3,-1.24854388230613
"ENSG00000228146",4,25,3,1,-0.723232037946834
"ENSG00000228146",5,22,4,1,-0.678212223870512
"ENSG00000228259",1,58,12,6,-2.3067615052512
"ENSG00000228259",2,54,0,0,-0.460583167768167
"ENSG00000228259",3,47,7,1,-0.543153513549443
"ENSG00000228259",4,42,5,2,-1.03090544082652
"ENSG00000228259",5,35,2,1,-0.768251988129095
"ENSG00000228259",6,22,3,1,-0.723232037946834
"ENSG00000228278",1,35,7,1,-0.543153513549443
"ENSG00000228278",2,34,54,5,-0.0180797133199269
"ENSG00000228278",3,33,23,6,-1.81145693490955
"ENSG00000228278",4,30,6,1,-0.588172970144474
"ENSG00000228278",5,28,31,4,-0.655810371771425
"ENSG00000228278",6,21,0,0,-0.460583167768167
"ENSG00000228537",1,42,0,0,-0.460583167768167
"ENSG00000228537",2,37,0,0,-0.460583167768167
"ENSG00000228537",3,30,0,0,-0.460583167768167
"ENSG00000228537",4,23,0,0,-0.460583167768167
"ENSG00000228567",1,93,14,3,-1.02343741871476
"ENSG00000228567",2,63,32,7,-1.80399760172205
"ENSG00000228567",3,56,27,2,-0.0404781015895776
"ENSG00000228567",4,44,28,3,-0.393161556537803
"ENSG00000228567",5,34,18,2,-0.445647355209909
"ENSG00000228696",1,28,0,0,-0.460583167768167
"ENSG00000228696",2,27,0,0,-0.460583167768167
"ENSG00000228696",3,27,0,0,-0.460583167768167
"ENSG00000228696",4,24,0,0,-0.460583167768167
"ENSG00000228696",5,23,0,0,-0.460583167768167
"ENSG00000228696",6,23,0,0,-0.460583167768167
"ENSG00000228716",1,48,14,3,-1.02343741871476
"ENSG00000228716",2,38,9,1,-0.453114898532862
"ENSG00000228716",3,29,12,0,0.0796462014586693
"ENSG00000228716",4,26,2,0,-0.370544468165119
"ENSG00000228716",5,24,7,0,-0.145448791207803
"ENSG00000228716",6,22,6,1,-0.588172970144474
"ENSG00000229183",1,44,0,0,-0.460583167768167
"ENSG00000229183",2,43,12,3,-1.11347936701332
"ENSG00000229183",3,42,32,7,-1.80399760172205
"ENSG00000229183",4,40,17,2,-0.490666467530978
"ENSG00000229183",5,40,0,0,-0.460583167768167
"ENSG00000229183",6,36,0,0,-0.460583167768167
"ENSG00000229183",7,34,31,5,-1.05352679272144
"ENSG00000229183",8,29,0,0,-0.460583167768167
"ENSG00000229183",9,28,0,0,-0.460583167768167
